Date,close,short_ma,long_ma,signal,position,market_return,trade,strategy_return_before_cost,cost,strategy_return,market_equity,strategy_equity
2015-06-22,177.1154327392578,175.46600189208985,175.35879364013672,1,1.0,0.005123364354715942,0.0,0.005123364354715942,0.0,0.005123364354715942,10410.90166117903,10135.93051259161
2015-06-23,177.24081420898438,175.56463317871095,175.42503112792969,1,1.0,0.0007079082143628401,0.0,0.0007079082143628401,0.0,0.0007079082143628401,10418.271623983903,10143.105821061687
2015-06-24,175.95355224609375,175.5157157897949,175.45886932373048,1,1.0,-0.007262785203484889,0.0,-0.007262785203484889,0.0,-0.007262785203484889,10342.605954987348,10069.4386221871
2015-06-25,175.41856384277344,175.45003356933594,175.46636840820312,0,1.0,-0.003040509250828105,0.0,-0.003040509250828105,0.0,-0.003040509250828105,10311.159165903538,10038.822400905694
2015-06-26,175.38519287109375,175.43758163452148,175.4741989135742,0,0.0,-0.00019023626091019263,1.0,-0.0,0.001,-0.001,10309.197609538167,10028.783578504788
2015-06-29,171.707275390625,175.2233512878418,175.44873016357423,0,0.0,-0.0209705130761636,0.0,-0.0,0.0,-0.0,10093.008446262593,10028.783578504788
2015-06-30,172.06675720214844,175.03582916259765,175.3988427734375,0,0.0,0.0020935735582876536,0.0,0.0,0.0,0.0,10114.13890186926,10028.783578504788
2015-07-01,173.4459228515625,174.89397430419922,175.3806982421875,0,0.0,0.008015294016343821,0.0,0.0,0.0,0.0,10195.206698889882,10028.783578504788
2015-07-02,173.287109375,174.81862869262696,175.3422412109375,0,0.0,-0.0009156368391456393,0.0,-0.0,0.0,-0.0,10185.871592053674,10028.783578504788
2015-07-06,172.79393005371094,174.73359603881835,175.2851025390625,0,0.0,-0.0028460242834439375,0.0,-0.0,0.0,-0.0,10156.882354154648,10028.783578504788
2015-07-07,173.8805694580078,174.7565475463867,175.24154571533202,0,0.0,0.006288643379770864,0.0,0.0,0.0,0.0,10220.755365130213,10028.783578504788
2015-07-08,170.9633331298828,174.6348892211914,175.1542834472656,0,0.0,-0.016777241627504047,0.0,-0.0,0.0,-0.0,10049.279282753816,10028.783578504788
2015-07-09,171.27261352539062,174.42471313476562,175.06206176757811,0,0.0,0.0018090451902506022,0.0,0.0,0.0,0.0,10067.458883105766,10028.783578504788
2015-07-10,173.42916870117188,174.29408111572266,175.02744384765626,0,0.0,0.012591360237879101,0.0,0.0,0.0,0.0,10194.221884582988,10028.783578504788
2015-07-13,175.34332275390625,174.3265365600586,175.06621307373047,0,0.0,0.011037094089014321,0.0,0.0,0.0,0.0,10306.73647068742,10028.783578504788
2015-07-14,176.10397338867188,174.43445587158203,175.08259552001954,0,0.0,0.004338064448756951,0.0,0.0,0.0,0.0,10351.447757753613,10028.783578504788
2015-07-15,176.0454864501953,174.49203567504884,175.0878271484375,0,0.0,-0.00033211595031690244,0.0,-0.0,0.0,-0.0,10348.009876844391,10028.783578504788
2015-07-16,177.4581756591797,174.60611114501953,175.1615740966797,0,0.0,0.008024569317112373,0.0,0.0,0.0,0.0,10431.048199395293,10028.783578504788
2015-07-17,177.60865783691406,174.63662414550782,175.2526370239258,0,0.0,0.0008479867280015707,0.0,0.0,0.0,0.0,10439.893589827525,10028.783578504788
2015-07-20,177.70054626464844,174.71101989746094,175.3317300415039,0,0.0,0.0005173645747538202,0.0,0.0,0.0,0.0,10445.2948209351,10028.783578504788
2015-07-21,176.99839782714844,174.70516815185547,175.35102752685546,0,0.0,-0.003951301514033001,0.0,-0.0,0.0,-0.0,10404.022311694618,10028.783578504788
2015-07-22,176.68077087402344,174.67716598510742,175.3807760620117,0,0.0,-0.001794518803696632,0.0,-0.0,0.0,-0.0,10385.352098022202,10028.783578504788
2015-07-23,175.6861114501953,174.6637939453125,175.40111389160157,0,0.0,-0.0056296982343219115,0.0,-0.0,0.0,-0.0,10326.885699653156,10028.783578504788
2015-07-24,173.8638153076172,174.5860565185547,175.3843389892578,0,0.0,-0.010372454188529945,0.0,-0.0,0.0,-0.0,10219.77055082332,10028.783578504788
2015-07-27,172.8524627685547,174.45942001342775,175.31090270996094,0,0.0,-0.005816923649542116,0.0,-0.0,0.0,-0.0,10160.322925813341,10028.783578504788
2015-07-28,174.97557067871094,174.62283477783203,175.27610198974608,0,0.0,0.012282775010264313,0.0,0.0,0.0,0.0,10285.119886342738,10028.783578504788
2015-07-29,176.17922973632812,174.828458404541,175.25439453125,0,0.0,0.006879012041214327,0.0,0.0,0.0,0.0,10355.871349886222,10028.783578504788
2015-07-30,176.22109985351562,174.96721725463868,175.2346905517578,0,0.0,0.00023765637555661634,0.0,0.0,0.0,0.0,10358.332488736965,10028.783578504788
2015-07-31,175.95355224609375,175.10053939819335,175.21212890625,0,0.0,-0.0015182495606046453,0.0,-0.0,0.0,-0.0,10342.605954987343,10028.783578504788
2015-08-03,175.36009216308594,175.2288475036621,175.16738403320312,1,0.0,-0.003372822403595377,0.0,-0.0,0.0,-0.0,10307.722181910804,10028.783578504788
2015-08-04,175.01734924316406,175.28568649291992,175.1242691040039,1,1.0,-0.001954509236931301,1.0,-0.001954509236931301,0.001,-0.002954509236931301,10287.575643694538,9999.15344478691
2015-08-05,175.5941162109375,175.51722564697266,175.13078765869142,1,1.0,0.0032954845349193462,0.0,0.0032954845349193462,0.0,0.0032954845349193462,10321.478190130147,10032.105500326492
2015-08-06,174.15638732910156,175.6614143371582,175.07527740478517,1,1.0,-0.008187796452751472,0.0,-0.008187796452751472,0.0,-0.008187796452751472,10236.968027617848,9949.964662497288
2015-08-07,173.822021484375,175.68105697631836,175.0170736694336,1,1.0,-0.0019199172069107595,0.0,-0.0019199172069107595,0.0,-0.0019199172069107595,10217.31389655503,9930.861554133606
2015-08-10,176.01206970214844,175.71449432373046,175.0246304321289,1,1.0,0.012599371466694764,0.0,0.012599371466694764,0.0,0.012599371466694764,10346.045629729548,10055.984167838455
2015-08-11,174.42385864257812,175.63048858642577,174.9932699584961,1,1.0,-0.00902330767576287,0.0,-0.00902330767576287,0.0,-0.00902330767576287,10252.690076785017,9965.245928709448
2015-08-12,174.63282775878906,175.55985565185546,174.96958251953126,1,1.0,0.001198053510782282,0.0,0.001198053510782282,0.0,0.001198053510782282,10264.973348126472,9977.184826580147
2015-08-13,174.41551208496094,175.40772247314453,174.93223236083983,1,1.0,-0.0012444147908335923,0.0,-0.0012444147908335923,0.0,-0.0012444147908335923,10252.19946346455,9964.76907021107
2015-08-14,175.05081176757812,175.27983016967772,174.9373681640625,1,1.0,0.003642449430230288,0.0,0.003642449430230288,0.0,0.003642449430230288,10289.542581558855,10001.065237633238
2015-08-17,176.02882385253906,175.19624404907228,174.96805297851563,1,1.0,0.005587018278209843,0.0,0.005587018278209843,0.0,0.005587018278209843,10347.030444036442,10056.941371917463
2015-08-18,175.51889038085938,175.1222686767578,175.01,1,1.0,-0.0028968748442406156,0.0,-0.0028968748442406156,0.0,-0.0028968748442406156,10317.056391830522,10027.807671447154
2015-08-19,174.13137817382812,174.99479904174805,175.02469757080078,0,1.0,-0.007905201565600595,0.0,-0.007905201565600595,0.0,-0.007905201565600595,10235.497981489432,9948.535830543287
2015-08-20,170.49526977539062,174.73525695800782,174.92508026123048,0,0.0,-0.020881408259502354,1.0,-0.0,0.001,-0.001,10021.76636939864,9938.587294712745
2015-08-21,165.36289978027344,174.31021118164062,174.7115020751953,0,0.0,-0.030102711951355277,0.0,-0.0,0.0,-0.0,9720.084023136853,9938.587294712745
2015-08-24,158.39993286132812,173.58758468627929,174.38561645507812,0,0.0,-0.04210718926795176,0.0,-0.0,0.0,-0.0,9310.798605474236,9938.587294712745
2015-08-25,156.53598022460938,172.6656051635742,174.03742431640626,0,0.0,-0.01176738274472977,0.0,-0.0,0.0,-0.0,9201.234874624524,9938.587294712745
2015-08-26,162.54598999023438,171.98394317626952,173.79046630859375,0,0.0,0.038393791363502405,0.0,0.0,0.0,0.0,9554.50516668744,9938.587294712745
2015-08-27,166.56661987304688,171.5012191772461,173.61826538085938,0,0.0,0.024735337260882728,0.0,0.0,0.0,0.0,9790.8390743463,9938.587294712745
2015-08-28,166.57492065429688,171.03228759765625,173.40979583740236,0,0.0,4.9834602253051585e-05,0.0,0.0,0.0,0.0,9791.326996917294,9938.587294712745
2015-08-31,165.22918701171875,170.5257423400879,173.190126953125,0,0.0,-0.008078849068588245,0.0,-0.0,0.0,-0.0,9712.224343928006,9938.587294712745
2015-09-01,160.2974395751953,169.78974685668945,172.85376708984376,0,0.0,-0.029847919279380464,0.0,-0.0,0.0,-0.0,9422.33465568721,9938.587294712745
2015-09-02,163.34005737304688,169.17704391479492,172.575751953125,0,0.0,0.018981075467673136,0.0,0.0,0.0,0.0,9601.180700868481,9938.587294712745
2015-09-03,163.45709228515625,168.64207916259767,172.32582275390624,0,0.0,0.0007165107811986093,0.0,0.0,0.0,0.0,9608.06005035289,9938.587294712745
2015-09-04,160.98287963867188,168.0001220703125,172.03710906982423,0,0.0,-0.015136771441939256,0.0,-0.0,0.0,-0.0,9462.62504137027,9938.587294712745
2015-09-08,165.02854919433594,167.45094604492186,171.82997619628907,0,0.0,0.025131054710566758,0.0,0.0,0.0,0.0,9700.430788990525,9938.587294712745
2015-09-09,162.8218231201172,166.87084426879883,171.6522671508789,0,0.0,-0.01337178376100323,0.0,-0.0,0.0,-0.0,9570.718726091565,9938.587294712745
2015-09-10,163.70787048339844,166.3245964050293,171.4850894165039,0,0.0,0.005441821902630206,0.0,0.0,0.0,0.0,9622.800872879123,9938.587294712745
2015-09-11,164.45181274414062,165.82641143798827,171.30520721435548,0,0.0,0.004544328006622189,0.0,0.0,0.0,0.0,9666.530036387898,9938.587294712745
2015-09-14,163.841552734375,165.2659484863281,171.11629608154297,0,0.0,-0.0037108743259345323,0.0,-0.0,0.0,-0.0,9630.65875825499,9938.587294712745
2015-09-15,165.8895263671875,164.75898361206055,170.9782080078125,0,0.0,0.012499720605875453,0.0,0.0,0.0,0.0,9751.039301983705,9938.587294712745
2015-09-16,167.3272705078125,164.3494026184082,170.8471420288086,0,0.0,0.008666877120636407,0.0,0.0,0.0,0.0,9835.550361412494,9938.587294712745
2015-09-17,166.95111083984375,163.990389251709,170.76689758300782,0,0.0,-0.002248047594556213,0.0,-0.0,0.0,-0.0,9813.439576081384,9938.587294712745
2015-09-18,164.22283935546875,163.6767677307129,170.62590209960936,0,0.0,-0.016341739031567326,0.0,-0.0,0.0,-0.0,9653.070907527008,9938.587294712745
2015-09-21,165.07151794433594,163.662198638916,170.45874908447266,0,0.0,0.005167847494282896,0.0,0.0,0.0,0.0,9702.956505828606,9938.587294712745
2015-09-22,162.92884826660156,163.88864440917968,170.21045959472656,0,0.0,-0.01298025064782471,0.0,-0.0,0.0,-0.0,9577.00969835801,9938.587294712745
2015-09-23,162.66845703125,164.1952682495117,169.94174926757813,0,0.0,-0.0015981898731983746,0.0,-0.0,0.0,-0.0,9561.703818442571,9938.587294712745
2015-09-24,162.0802764892578,164.1719825744629,169.66244506835938,0,0.0,-0.003615824190667749,0.0,-0.0,0.0,-0.0,9527.130378471846,9938.587294712745
2015-09-25,162.03826904296875,163.945565032959,169.35404693603516,0,0.0,-0.00025917679312359443,0.0,-0.0,0.0,-0.0,9524.661167372682,9938.587294712745
2015-09-28,157.97158813476562,163.51539840698243,168.96130554199217,0,0.0,-0.025097039929035114,0.0,-0.0,0.0,-0.0,9285.6203657446,9938.587294712745
2015-09-29,158.06398010253906,163.15713806152343,168.56857421875,0,0.0,0.0005848644611625708,0.0,0.0,0.0,0.0,9291.051195096372,9938.587294712745
2015-09-30,161.01316833496094,163.19292449951172,168.24886962890625,0,0.0,0.018658192907129667,0.0,0.0,0.0,0.0,9464.405420604497,9938.587294712745
2015-10-01,161.4332733154297,163.09758529663085,167.94391967773439,0,0.0,0.0026091343013310286,0.0,0.0,0.0,0.0,9489.099325429099,9938.587294712745
2015-10-02,163.84471130371094,163.1169662475586,167.7070916748047,0,0.0,0.014937676346123974,0.0,0.0,0.0,0.0,9630.844419968582,9938.587294712745
2015-10-05,166.7603302001953,163.40583877563478,167.56502197265624,0,0.0,0.01779501378643733,0.0,0.0,0.0,0.0,9802.225429196957,9938.587294712745
2015-10-06,166.1890106201172,163.46386184692383,167.4317529296875,0,0.0,-0.003425992137292222,0.0,-0.0,0.0,-0.0,9768.643081948561,9938.587294712745
2015-10-07,167.55018615722656,163.7002799987793,167.2832452392578,0,0.0,0.00819052675041676,0.0,0.0,0.0,0.0,9848.653414426535,9938.587294712745
2015-10-08,169.06259155273438,163.9680160522461,167.14091247558594,0,0.0,0.009026581409396828,0.0,0.0,0.0,0.0,9937.55308624479,9938.587294712745
2015-10-09,169.16343688964844,164.20359725952147,166.9997592163086,0,0.0,0.0005964970487430943,0.0,0.0,0.0,0.0,9943.480807332464,9938.587294712745
2015-10-12,169.3230743408203,164.47767333984376,166.86714965820312,0,0.0,0.0009436876792472404,0.0,0.0,0.0,0.0,9952.864347659173,9938.587294712745
2015-10-13,168.2559356689453,164.59599380493165,166.72506652832033,0,0.0,-0.006302381858050987,0.0,-0.0,0.0,-0.0,9890.137595958844,9938.587294712745
2015-10-14,167.44932556152344,164.6020965576172,166.5737060546875,0,0.0,-0.004793947412404687,0.0,-0.0,0.0,-0.0,9842.724796422372,9938.587294712745
2015-10-15,170.02044677734375,164.75556335449218,166.46223266601564,0,0.0,0.015354622702709264,0.0,0.0,0.0,0.0,9993.856122038038,9938.587294712745
2015-10-16,170.79345703125,165.08409423828124,166.3949740600586,0,0.0,0.004546572300910157,0.0,0.0,0.0,0.0,10039.293911461777,9938.587294712745
2015-10-19,170.8774871826172,165.3743927001953,166.33608337402345,0,0.0,0.0004919986563174383,0.0,0.0,0.0,0.0,10044.233230576592,9938.587294712745
2015-10-20,170.6590118408203,165.76090087890626,166.22902221679686,0,0.0,-0.0012785495936242786,0.0,-0.0,0.0,-0.0,10031.391180261371,9938.587294712745
2015-10-21,169.60031127929688,166.10749359130858,166.13255126953126,0,0.0,-0.006203601849698592,0.0,-0.0,0.0,-0.0,9969.16042338045,9938.587294712745
2015-10-22,172.4655303955078,166.6267562866211,166.08920532226563,1,0.0,0.016893949631333616,0.0,0.0,0.0,0.0,10137.578917439725,9938.587294712745
2015-10-23,174.35601806640625,167.24264373779297,166.08801544189453,1,1.0,0.010961539193153902,1.0,0.010961539193153902,0.001,0.009961539193153901,10248.70238606693,10037.590921573605
2015-10-26,173.92747497558594,168.040438079834,166.0655487060547,1,1.0,-0.00245786234150569,0.0,-0.00245786234150569,0.0,-0.00245786234150569,10223.512486422916,10012.91990484803
2015-10-27,173.5913848876953,168.8168083190918,166.0167999267578,1,1.0,-0.0019323576561885991,0.0,-0.0019323576561885991,0.0,-0.0019323576561885991,10203.757003796638,9993.571362409093
2015-10-28,175.56588745117188,169.54444427490233,166.01773986816406,1,1.0,0.011374427162695655,0.0,0.011374427162695655,0.0,0.011374427162695655,10319.818894622169,10107.242511966017
2015-10-29,175.46517944335938,170.24603958129882,166.04441589355469,1,1.0,-0.0005736194500797209,0.0,-0.0005736194500797209,0.0,-0.0005736194500797209,10313.899245782912,10101.444801074482
2015-10-30,174.70896911621094,170.78925247192382,166.1286898803711,1,1.0,-0.004309745839872092,0.0,-0.004309745839872092,0.0,-0.004309745839872092,10269.448961415539,10057.910141366354
2015-11-02,176.77593994140625,171.29003295898437,166.35695068359374,1,1.0,0.011830937104439165,0.0,0.011830937104439165,0.0,0.011830937104439165,10390.946166175294,10176.90464365096
